country,age,sex,score
US,30s,m,79.6161223380339
US,30s,m,89.9840735165136
US,30s,m,82.4909134280114
CA,30s,m,80.7773789830251
US,30s,m,84.1829089758297
US,30s,m,87.293336947637
GB,30s,m,93.7435959377104
US,30s,m,84.7772322728166
US,30s,m,79.092796883058
US,30s,m,83.270210222829
US,30s,m,79.3946720216246
US,30s,m,74.2896157006423
US,30s,m,78.7431076169014
US,30s,m,90.756840775499
US,30s,m,85.7177382157672
US,30s,m,71.7829733022622
AU,30s,m,87.4393005167977
US,30s,m,58.8596441206478
US,30s,m,84.5460568953838
US,30s,m,79.862587783663
AU,30s,m,83.9199503351535
US,30s,m,90.1317350211598
US,30s,m,87.8360417405409
US,30s,m,94.4073580222071
US,30s,m,69.5931077713058
US,30s,m,88.8398898678133
CA,30s,m,92.5411909879629
US,30s,m,70.6834877530734
US,30s,m,69.5568404736973
US,30s,m,84.5103959065108
US,30s,m,87.3206119452204
GB,30s,m,93.3138719183348
US,30s,m,76.7463836286749
CA,30s,m,81.3596832432917
AU,30s,m,89.1199053392657
US,30s,m,86.0813735762522
US,30s,m,84.4709018067945
US,30s,m,79.2386888038544
AU,30s,m,82.3537534768028
GB,30s,m,82.3259035657559
US,30s,m,88.3335929097874
GB,30s,m,92.6643470213527
CA,30s,m,85.6860633673412
US,30s,m,78.4750230432976
US,30s,m,92.0492827094027
US,30s,m,78.652056803306
US,30s,m,72.513687007484
US,30s,m,76.4507471095948
GB,30s,m,85.6549481617376
US,30s,m,91.2261927611239
AU,30s,m,91.2485981448775
GB,30s,m,88.8340607063756
US,30s,m,73.9568870692026
US,30s,m,76.7213433504193
US,30s,m,82.0580032254968
US,30s,m,75.5203703329677
AU,30s,m,80.3181617698144
US,30s,m,91.8381486082494
US,30s,m,80.2422929422132
US,30s,m,78.8320702811082
CA,30s,m,91.9962929177841
US,30s,m,81.1280905180389
CA,30s,m,85.8000750919538
US,30s,m,81.6102875840096
US,30s,m,80.0168538022609
US,30s,m,72.6950595598845
US,30s,m,73.5806149741014
US,30s,m,81.5121765647616
CA,30s,m,82.6913122087717
US,30s,m,88.4222300811892
US,30s,m,89.0858739348395
US,30s,m,83.0040017586379
AU,30s,m,73.2540734467052
US,30s,m,70.1732790186292
US,30s,m,88.6416956737992
GB,30s,m,88.7253692018844
US,30s,m,81.5727854324948
US,30s,m,91.5540743530506
US,30s,m,72.0374301785514
US,30s,m,75.2090710969198
US,30s,m,90.8979480553951
US,30s,m,76.4140907852423
US,30s,m,76.2604355102494
US,30s,m,87.7231518871018
US,30s,m,79.1304019590219
US,30s,m,89.1950444717492
US,30s,m,81.646609661125
US,30s,m,85.9550879824729
US,30s,m,67.7501427985373
US,30s,m,94.6149573772259
US,30s,m,89.679583563425
US,30s,m,72.7228095311494
US,30s,m,92.2600029923376
US,30s,m,73.9106058010033
CA,30s,m,84.7661134609509
US,30s,m,72.3218560218811
US,30s,m,81.2850446351582
US,30s,m,77.2987781890801
US,30s,m,92.7787125664985
US,30s,m,86.0373871755742
GB,30s,m,91.623382361251
US,30s,m,69.6348669983092
CA,30s,m,75.1566879451275
US,30s,m,87.8012451387587
US,30s,m,87.1412095125942
CA,30s,m,72.9044032948358
US,30s,m,80.4777038183862
CA,30s,m,86.6083991159463
GB,30s,m,82.2235251111644
GB,30s,m,80.0899115524122
US,30s,m,94.4233737231809
US,30s,m,86.9055625406049
US,30s,m,86.7821489876535
US,30s,m,86.8894970310586
US,30s,m,83.5381619898336
US,30s,m,77.2986888175919
US,30s,m,92.1537507502806
US,30s,m,90.8405917530347
GB,30s,m,83.2545212181729
AU,30s,m,90.312230759134
CA,30s,m,88.0553494118864
US,30s,m,94.314856066679
US,30s,m,93.7805392280487
CA,30s,m,84.4611955451823
US,30s,m,78.2241754233837
US,30s,m,76.2353434626545
US,30s,m,81.6946437316281
GB,30s,m,90.0793998280451
US,30s,m,82.7592865253488
AU,30s,m,76.368521863506
GB,30s,m,83.9499361635674
US,30s,m,85.8216095893156
GB,30s,m,87.9465597376804
US,30s,m,81.3029852507281
US,30s,m,81.4870925531501
US,30s,m,93.1733755838303
US,30s,m,87.0569237463531
US,30s,m,76.1359213540951
US,30s,m,75.1209895337178
US,30s,m,83.3556948140973
US,30s,m,82.3674733794871
US,30s,m,78.0609136181218
US,30s,m,79.7896938176737
US,30s,m,89.6326364151069
US,30s,m,82.7016615031642
US,30s,m,78.7661929839011
US,30s,m,80.7178126825463
US,30s,m,87.9311038225535
US,30s,m,86.64263204361
US,30s,m,85.9022530017509
US,30s,m,84.5830369186366
US,30s,m,75.8295741109621
US,30s,m,74.0204332130296
US,30s,m,86.9129885741997
US,30s,m,91.2734272759519
US,30s,m,88.9444059647974
CA,30s,m,92.198753504393
US,30s,m,85.309320337893
US,30s,m,85.1958324600543
US,30s,m,84.3924565772925
US,30s,m,91.5726246179214
US,30s,m,82.8369541581543
US,30s,m,77.0347032518614
US,30s,m,87.3958912545017
US,30s,m,87.4608470903089
GB,30s,m,87.1656642251071
US,30s,m,89.3524721530931
US,30s,m,80.1525080842631
US,30s,m,74.264568870975907
US,30s,m,84.2537899812063
CA,30s,m,72.7698646131016
CA,30s,m,89.3573908894766
US,30s,m,79.1180364255394
US,30s,m,74.9906534949938
US,30s,m,90.3976072889886
US,30s,m,82.9500236060648
NZ,30s,m,87.6358242350675
US,30s,m,80.0109044604358
US,30s,m,84.9369260526839
US,30s,m,82.6418335948672
GB,30s,m,78.0421386872019
US,30s,m,81.0878338735728
US,30s,m,85.4229293142756
US,30s,m,80.1796210663659
US,30s,m,86.5317806246735
US,30s,m,78.0020246193523
US,30s,m,88.1010586972393
US,30s,m,91.4519163225556
US,30s,m,94.6420207420098
US,30s,m,87.7839843698201
US,30s,m,79.510632928993
US,30s,m,87.2819578984664
US,30s,m,87.6431306402776
US,30s,m,80.64283882933
NZ,30s,m,83.4581299463198
GB,30s,m,86.2255350952702
GB,30s,m,90.9936293826571
AU,30s,m,86.5916568675034
US,30s,m,77.9948195176465
US,30s,m,72.8307078282038
US,30s,m,92.4886080835547
US,30s,m,80.9330513434751
US,30s,m,78.2908028257745
US,30s,m,88.7250391522511
US,30s,m,78.1395444202991
AU,30s,m,88.2875865547075
US,30s,m,85.0370079545038
US,30s,m,76.2930615672043
US,30s,m,91.5676653817562
US,30s,m,87.6731722194347
US,30s,m,90.2036824174935
US,30s,m,88.8191680911751
US,30s,m,84.4464668383201
US,30s,m,81.4930243151529
US,30s,m,90.6552222213317
US,30s,m,77.5556623891351
US,30s,m,85.4401576266225
US,30s,m,79.6227163901286
CA,30s,m,84.4973417508993
US,30s,m,78.5199997325738
US,30s,m,82.6682095637634
GB,30s,m,88.0186987242528
US,30s,m,87.7123506085592
AU,30s,m,79.9411567548911
US,30s,m,82.1868407584372
US,30s,m,87.1422810180645
US,30s,m,89.4310813219774
US,30s,m,48.0331388967378
US,30s,m,92.4751233553425
AU,30s,m,79.8997174504967
CA,30s,m,83.4906651594099
GB,30s,m,82.1351950882845
US,30s,m,82.9385362920307
GB,30s,m,79.0302858466194
US,30s,m,89.8910098686992
US,30s,m,90.0559356059169
US,30s,m,86.6025932576685
US,30s,m,86.6020599091869
GB,30s,m,92.8692830507533
US,30s,m,80.8209986736377
US,30s,m,76.4442650778663
US,30s,m,83.7324338654677
US,30s,m,89.4488161695855
US,30s,m,80.3254610016232
US,30s,m,77.7788662484714
US,30s,m,77.8766059981925
US,30s,m,81.6009815959703
CA,30s,m,74.1940148174763
US,30s,m,84.0418111300096
US,30s,m,91.7851966384444
US,30s,m,92.6128128454799
US,30s,m,80.8139920500772
US,30s,m,91.1560528468163
GB,30s,m,77.2845111166438
US,30s,m,75.0974814451876
US,30s,m,77.0265014753455
US,30s,m,86.2774045871837
US,30s,m,78.7808373038258
GB,30s,m,81.3650178589991
US,30s,m,90.6981845186757
US,30s,m,69.7809653267974
AU,30s,m,71.6808573121116
US,30s,m,79.8606034279579
US,30s,m,90.2331483594719
US,30s,m,86.5676165602747
US,30s,m,81.3245344020072
US,30s,m,67.2979372597876
US,30s,m,84.604074990022
US,30s,m,79.7488642945176
US,30s,m,82.7696105731385
US,30s,m,78.9285561513333
US,30s,m,87.5859445847926
US,30s,m,81.5927945476558
US,30s,m,85.9188744648626
US,30s,m,86.7963157283763
AU,30s,m,87.8857830927397
CA,30s,m,79.2554596549876
US,30s,m,87.325795269793
US,30s,m,83.6852253547737
US,30s,m,82.6812870135265
US,30s,m,81.3415938722236
GB,30s,m,87.2006336847941
US,30s,m,84.089492390021
US,30s,m,65.24528414011
US,30s,m,89.1174633158482
GB,30s,m,84.5291851531892
US,30s,m,83.8408876232625
US,30s,m,72.0530374419122
US,30s,m,75.5871719192891
US,30s,m,83.0086926619212
US,30s,m,74.6782262055647
AU,30s,m,80.4584849448431
GB,30s,m,85.3193244142901
CA,30s,m,85.7176973528805
US,30s,m,76.2446485105015
CA,30s,m,76.5138212059225
US,30s,m,83.4232709947087
US,30s,m,83.0373865862688
CA,30s,m,77.6939300376744
GB,30s,m,76.1267971424829
AU,30s,m,88.0939844463553
US,30s,m,84.4640474899539
US,30s,m,87.7559449612385
US,30s,m,80.5822884841334
US,30s,m,89.1709745994636
AU,30s,m,90.6271245441444
US,30s,m,73.8755982901369
US,30s,m,82.3402242291541
US,30s,m,89.4341159988904
US,30s,m,78.7454521372205
US,30s,m,92.3956960367615
US,30s,m,84.4602609585438
US,30s,m,92.4738981982782
US,30s,m,88.5030557756268
US,30s,m,90.3653109141271
CA,30s,m,88.1299842947296
GB,30s,m,94.4685210207743
US,30s,m,83.7683291839702
CA,30s,m,81.7603622696229
CA,30s,m,69.0801916377885
US,30s,m,82.1485359221697
US,30s,m,94.6960825639378
US,30s,m,81.8301332970372
US,30s,m,77.5414340907619
US,30s,m,88.6445573885881
US,30s,m,88.2666050024065
US,30s,m,82.9467176814519
US,30s,m,91.5869913108292
US,30s,m,90.7621067693634
US,30s,m,84.6640010231308
US,30s,m,77.8403243848256
US,30s,m,71.5779838107881
CA,30s,m,73.4136402784359
US,30s,m,84.3874553661971
US,30s,m,87.390982350778
US,30s,m,83.0017231316084
US,30s,m,71.258328571206
AU,30s,m,80.460416742911
US,30s,m,79.0069492799895
US,30s,m,80.9701675105663
GB,30s,m,82.5243312688101
US,30s,m,84.7044850788301
US,30s,m,78.9572735272703
US,30s,m,89.1347817810518
US,30s,m,82.462908105836
US,30s,m,93.6875945156706
US,30s,m,75.7567738493284
US,30s,m,77.8555550080325
US,30s,m,77.6220487696784
US,30s,m,84.2977032120827
US,30s,m,80.9845736161584
US,30s,m,87.046507581891
US,30s,m,78.7705268888246
US,30s,m,95.755340595774
US,30s,m,85.2880108391955
US,30s,m,82.5977348678169
US,30s,m,81.895669398918
US,30s,m,86.2753144260274
GB,30s,m,86.052145660367
US,30s,m,87.8460793002021
US,30s,m,88.2216408405276
US,30s,m,80.5622108812843
CA,30s,m,82.0355775721726
US,30s,m,77.3192981834568
AU,30s,m,80.806642708678993
US,30s,m,86.1088730173097
US,30s,m,91.4902562297703
US,30s,m,82.1405044268994
US,30s,m,75.0356177134173
US,30s,m,76.2241719734101
CA,30s,m,88.8434702918554
US,30s,m,85.8403575462511
US,30s,m,74.568997323513
US,30s,m,73.6958535654204
US,30s,m,89.3607425370387
US,30s,m,77.954140784485
US,30s,m,80.9081241887595
US,30s,m,81.9705665732423
GB,30s,m,75.2795377657527
US,30s,m,82.4644551745483
US,30s,m,86.6481819988102
GB,30s,m,82.2935940520394
US,30s,m,89.5735092283714
US,30s,m,71.7762222602254
US,30s,m,76.0595407514345
US,30s,m,73.9060394820713
US,30s,m,86.9701900962918
US,30s,m,92.0690478729306
US,30s,m,79.3224101620061
US,30s,m,83.5282456484579
US,30s,m,80.2018066025561
US,30s,m,75.2681449765251
US,30s,m,80.5370548296542
US,30s,m,76.8128157371566
US,30s,m,71.9523443352608
US,30s,m,84.2691129298406
US,30s,m,84.9341808685235
CA,30s,m,84.3880409796146
US,30s,m,87.0564842929265
US,30s,m,84.7886532899879
GB,30s,m,77.8280730758395
US,30s,m,83.7320872527059
CA,30s,m,88.5581497191673
US,30s,m,78.7898712569759
US,30s,m,82.5189815568072
US,30s,m,86.5293550615509
US,30s,m,82.9726619645953
CA,30s,m,82.4997990259102
CA,30s,m,80.8494678210645
US,30s,m,87.0577778342912
US,30s,m,85.1252800208472
US,30s,m,86.3637218068886
US,30s,m,88.2246834070732
US,30s,m,87.5349096332987
US,30s,m,72.6113601099877
US,30s,m,81.6345479339361
US,30s,m,95.915606671146
GB,30s,m,89.8186111822724
US,30s,m,80.7820081089934
GB,30s,m,74.4867269481931
US,30s,m,86.170428311674
US,30s,m,84.7140068321356
GB,30s,m,82.9224265402272
CA,30s,m,87.9040973116865
US,30s,m,73.3393690415791
US,30s,m,92.3534670600756
US,30s,m,92.0469382910856
US,30s,m,90.3191517994162
US,30s,m,72.8758693096184
CA,30s,m,89.4469927009639
US,30s,m,73.2499714408602
US,30s,m,69.9666068667457
US,30s,m,81.5167084491501
US,30s,m,79.6582928370862
AU,30s,m,79.3425040940444
AU,30s,m,90.8496217403029
US,30s,m,48.570967572076
US,30s,m,77.7828590500922
US,30s,m,69.705590392862
US,30s,m,82.0423440209457
US,30s,m,68.6723494813556
US,30s,m,84.3301309405693
US,30s,m,80.0516849915896
US,30s,m,84.3319590868694
US,30s,m,73.4842312123094
US,30s,m,79.6198438675631
US,30s,m,87.3258577593203
GB,30s,m,89.0377051307864
US,30s,m,74.4467007506284
US,30s,m,80.9657250664064
US,30s,m,89.5361909864559
US,30s,m,85.3878886571952
US,30s,m,74.279596142116
US,30s,m,71.1277884741624
US,30s,m,88.77087243877
US,30s,m,80.8325434192305
US,30s,m,78.0075658999738
US,30s,m,83.6727024809945
GB,30s,m,83.9207462212514
US,30s,m,84.9238533260567
US,30s,m,79.8668619067896
US,30s,m,73.2666451129175
US,30s,m,78.7148387304374
US,30s,m,81.8263783640716
US,30s,m,89.2015402820627
AU,30s,m,86.8814454458299
US,30s,m,88.3304456875305
US,30s,m,84.2951127527548
US,30s,m,86.8222384890985
US,30s,m,77.136399614669
US,30s,m,88.361447613265
US,30s,m,91.0192024539269
AU,30s,m,78.7801222077438
US,30s,m,83.044219079117
US,30s,m,82.1478156816392
US,30s,m,91.6289661523132
AU,30s,m,84.2003263444418
GB,30s,m,85.4417864209695
US,30s,m,89.3367756313334
US,30s,m,84.5006073159831
US,30s,m,71.4146309310482
US,30s,m,78.933745551677
US,30s,m,86.5629895634595
US,30s,m,44.8144603343237
US,30s,m,83.03428987662
US,30s,m,79.52436785258
US,30s,m,93.4850104807299
US,30s,m,83.460835340832
CA,30s,m,88.324987045711
US,30s,m,85.5287667275185
US,30s,m,87.8606723931929
US,30s,m,76.8578998744488
US,30s,m,72.0972211233207
US,30s,m,88.8199147435704
US,30s,m,83.5082753871878
US,30s,m,76.1305662847701
US,30s,m,83.8597020089981
CA,30s,m,87.165369819628
US,30s,m,87.2538834932216
US,30s,m,79.1754503512666
CA,30s,m,76.1093525304681
US,30s,m,84.1553229683389
GB,30s,m,81.7052560547988
US,30s,m,91.9957922344717
US,30s,m,83.5928502270863
US,30s,m,70.6406450697354
CA,30s,m,88.8070092896842
US,30s,m,64.9267999189241
US,30s,m,60.8980419380324
US,30s,m,81.9265006908349
US,30s,m,92.320051751033
US,30s,m,87.3822983975212
US,30s,m,79.807279649235
US,30s,m,58.4315822238014
US,30s,m,85.2252831859958
US,30s,m,76.282235873597
US,30s,m,93.723314781008
US,30s,m,92.9763173329688
US,30s,m,91.0730303154283
US,30s,m,89.8687156759912
US,30s,m,77.8267597513539
US,30s,m,85.2714078545216
US,30s,m,90.9059446504606
US,30s,m,94.8905615058417
US,30s,m,73.0186506396248
US,30s,m,83.0167734995484
US,30s,m,78.8071684184529
US,30s,m,80.7188939125765
US,30s,m,72.0584416673297
US,30s,m,27.8572491237095
US,30s,m,67.2289141941638
US,30s,m,84.0846232227271
CA,30s,m,70.3368608085882
US,30s,m,84.2089119234255
US,30s,m,85.6509436010605
US,30s,m,70.165689928191
US,30s,m,78.3597045178924
US,30s,m,81.4869567042305
US,30s,m,76.6953952965282
US,30s,m,74.9887010526089
US,30s,m,85.1264245808125
US,30s,m,93.0115143369351
CA,30s,m,81.4460561743804
US,30s,m,88.0897339350278
GB,30s,m,82.0563552280267
US,30s,m,66.1838530074982
US,30s,m,95.9839278477289
US,30s,m,91.7890890279696
US,30s,m,81.2868101588849
US,30s,m,88.1827925509285
CA,30s,m,88.9290040835649
US,30s,m,75.9837520264444
US,30s,m,90.0311636416951
US,30s,m,77.5351893245464
US,30s,m,81.2415551460747
CA,30s,m,90.1270923382115
US,30s,m,78.9804041296953
US,30s,m,84.7918970421666
US,30s,m,78.8461255220076
US,30s,m,75.5972442172822
CA,30s,m,93.1025254772976
GB,30s,m,83.611850954947
US,30s,m,78.5596456910883
US,30s,m,77.072313161833
US,30s,m,76.8317457111109
US,30s,m,69.5932283287957
US,30s,m,79.0080255695752
US,30s,m,77.4889830677282
US,30s,m,78.9436353459245
US,30s,m,77.3465273635728
US,30s,m,81.3365378461423
US,30s,m,68.5596206358501
US,30s,m,92.9132345265576
US,30s,m,85.5113187228285
US,30s,m,87.0124663270655
US,30s,m,77.3124328326611
US,30s,m,68.2461290132432
US,30s,m,80.9025076262298
US,30s,m,87.4311963984621
US,30s,m,86.9058217542867
GB,30s,m,69.7426606501852
GB,30s,m,88.6236416353356
US,30s,m,76.6715025617963
US,30s,m,87.9206679295748
US,30s,m,76.6011720257146
CA,30s,m,73.6797271739869
CA,30s,m,88.0410904951748
US,30s,m,89.2504865932833
US,30s,m,79.6814781569299
AU,30s,m,83.9266012821879
US,30s,m,78.7533221145471
US,30s,m,81.3109950761178
US,30s,m,86.5522750298537
GB,30s,m,83.9068110743981
US,30s,m,80.6404702720188
US,30s,m,75.8635452815465
US,30s,m,73.6886552047162
US,30s,m,74.7359024626868
US,30s,m,80.684873710076
US,30s,m,84.1393695966828
US,30s,m,72.7536703504267
US,30s,m,78.9655519383294
US,30s,m,83.1500128621147
US,30s,m,87.4526613968469
US,30s,m,86.4601541066631
US,30s,m,84.1015218624047
CA,30s,m,86.3399534530583
GB,30s,m,86.244056498011
US,30s,m,90.2869897262592
US,30s,m,91.5116103986899
US,30s,m,86.5415098411696
US,30s,m,76.0012070337931
GB,30s,m,89.9495526837806
US,30s,m,88.4168929775201
AU,30s,m,85.7206448646528
NZ,30s,m,79.7433678947744
US,30s,m,68.3984118558112
US,30s,m,83.3302247471043
US,30s,m,86.0562716122894
CA,30s,m,91.6495016554282
US,30s,m,91.2293004326611
US,30s,m,89.9955275912015
US,30s,m,71.088545840411
US,30s,m,81.0064872638101
GB,30s,m,91.4891607148872
US,30s,m,80.4077683637539
US,30s,m,91.7902042324256
AU,30s,m,91.5331784414039
CA,30s,m,89.0488290294473
US,30s,m,71.6690249386288
AU,30s,m,78.462523004661
US,30s,m,91.7022230547099
US,30s,m,89.7091007259275
US,30s,m,81.209536238263
US,30s,m,84.999677121994
US,30s,m,85.3333405085972
GB,30s,m,75.2011154002199
US,30s,m,77.616298943758
GB,30s,m,88.7697292741255
US,30s,m,84.2107374664573
US,30s,m,92.2688454323049
US,30s,m,77.1780375923429
CA,30s,m,87.0238633759852
US,30s,m,75.6805037813527
US,30s,m,81.9925060407037
US,30s,m,87.6711463821786
US,30s,m,85.723944880218
US,30s,m,77.9242812434123
US,30s,m,83.2366498453276
US,30s,m,86.4473112215776
US,30s,m,83.0177191112723
US,30s,m,85.2849978066626
US,30s,m,82.2921137436337
US,30s,m,79.1187884197349
US,30s,m,74.859356756011607
US,30s,m,91.9142338369662
US,30s,m,76.0182097908996
US,30s,m,72.2151648430597
US,30s,m,73.2831233314106
GB,30s,m,86.8094288877079
CA,30s,m,86.0652007606058
US,30s,m,89.7487862390422
US,30s,m,78.1279545809541
US,30s,m,77.5055103691383
US,30s,m,87.3190447466359
US,30s,m,77.8038700421651
US,30s,m,83.0206001620917
US,30s,m,86.4056973097225
US,30s,m,85.1353322493932
GB,30s,m,90.4113869936693
US,30s,m,88.4420825589803
US,30s,m,80.4514228588059
US,30s,m,78.0977558167208
US,30s,m,74.9133748667581
US,30s,m,88.4095894926715
CA,30s,m,91.1084099983176
US,30s,m,86.6975399177699
US,30s,m,76.0746901588781
US,30s,m,75.5873077327297
US,30s,m,81.1509705547776
US,30s,m,84.5928165352061
US,30s,m,89.5723069618855
US,30s,m,71.8654205401739
US,30s,m,89.4267511421016
US,30s,m,89.3305714419555
US,30s,m,79.3905330910569
US,30s,m,79.4039599952244
US,30s,m,90.7920165622878
US,30s,m,90.6756898166523
US,30s,m,84.3125791200215
CA,30s,m,80.3476119325275
US,30s,m,75.1411092423257
US,30s,m,91.9420903548598
GB,30s,m,70.1259051050459
US,30s,m,83.5680890894894
US,30s,m,80.9723300282799
AU,30s,m,74.5508573594548
US,30s,m,74.5588483377581
US,30s,m,77.8370662814095
US,30s,m,80.8200409547204
US,30s,m,84.9371385893651
US,30s,m,91.7924512399449
CA,30s,m,91.7041159567556
US,30s,m,81.636607176846
US,30s,m,91.2660190835595
US,30s,m,79.5030861427741
GB,30s,m,89.6213952451944
CA,30s,m,83.7504735659985
US,30s,m,70.8233314965453
GB,30s,m,88.4223789691792
US,30s,m,93.3943300330568
US,30s,m,70.3939448864687
US,30s,m,85.6408065273648
US,30s,m,85.0696800897519
GB,30s,m,85.5429720044846
US,30s,m,76.7377207853964
US,30s,m,89.2224856341878
US,30s,m,78.8544676488354
US,30s,m,79.6439786397275
US,30s,m,82.6913225863661
US,30s,m,74.5446562234845
US,30s,m,87.9303756383403
CA,30s,m,83.6972550311614
US,30s,m,92.0703404849129
US,30s,m,82.9413976342905
US,30s,m,79.0411470901398
US,30s,m,71.3588567716735
US,30s,m,81.579314881847
US,30s,m,82.0976263533036
US,30s,m,79.3890198426587
CA,30s,m,75.6460864274275
US,30s,m,68.5836007907277
CA,30s,m,76.404652868708
CA,30s,m,84.7880111741168
US,30s,m,84.0726131972458
US,30s,m,91.4546938125222
US,30s,m,85.5484511570207
CA,30s,m,84.4500083831094
CA,30s,m,75.7136288852919
GB,30s,m,75.9259212584723
US,30s,m,66.2388651143937
US,30s,m,78.1099921890667
US,30s,m,78.8839933861579
US,30s,m,86.365542764819807
US,30s,m,87.5273942747819
NZ,30s,m,91.595752519511
GB,30s,m,80.2627269533418
US,30s,m,72.7315497185503
US,30s,m,90.1951865381783
GB,30s,m,94.1608021213185
CA,30s,m,93.6619817683961
US,30s,m,76.3338588355553
GB,30s,m,86.2583225016438
GB,30s,m,80.3054238600279
US,30s,m,80.1268538726228
US,30s,m,73.4370371415501
CA,30s,m,88.0027254023368
US,30s,m,86.9187131302343
US,30s,m,82.9943003665124
US,30s,m,76.5644977490107
US,30s,m,87.7490215180885
US,30s,m,86.2939983517641
US,30s,m,79.4028894177505
AU,30s,m,70.2439755910919
US,30s,m,82.8104823916441
US,30s,m,81.2493044350828
US,30s,m,85.8893153745504
US,30s,m,83.8522967483316
US,30s,m,85.546645371332
US,30s,m,84.5411878167873
US,30s,m,87.026837745881
CA,30s,m,77.5862062261218
GB,30s,m,86.9458571741624
US,30s,m,80.4764308035374
GB,30s,m,85.0787334033244
GB,30s,m,87.0320303498634
US,30s,m,68.6551986528294
GB,30s,m,86.1666142497034
US,30s,m,88.4426854861279
US,30s,m,80.0538602329436
US,30s,m,90.1533520159622
US,30s,m,80.488209426403
US,30s,m,88.8939429251921
US,30s,m,93.2469486713498
US,30s,m,73.5708966496445
US,30s,m,87.3785334860995
US,30s,m,77.2771025342601
US,30s,m,82.6680410387261
US,30s,m,81.2960474441449
US,30s,m,91.0811843472489
US,30s,m,76.2629420984359
US,30s,m,85.8267432921344
US,30s,m,78.2017421420841
US,30s,m,87.0241581018837
US,30s,m,80.9463491042455
US,30s,m,76.2825059039252
US,30s,m,79.3003311824231
US,30s,m,88.8150786592936
US,30s,m,85.4200975902911
CA,30s,m,84.6408355648496
US,30s,m,78.4929604047821
GB,30s,m,84.8851281972158
US,30s,m,84.2770380455823
US,30s,m,81.3011044902461
US,30s,m,89.8044080695226
US,30s,m,72.0317607124647
GB,30s,m,81.9871611006203
AU,30s,m,89.1774272013988
AU,30s,m,74.1520442423366
US,30s,m,75.5955333156245
AU,30s,m,81.3768445780235
US,30s,m,84.7867631708227
US,30s,m,85.842272870165
US,30s,m,86.6185913261558
GB,30s,m,61.5660470866022
US,30s,m,77.9487455352431
US,30s,m,83.0744668930059
CA,30s,m,77.5049779386747
US,30s,m,84.1184821512018
AU,30s,m,87.8527506476357
US,30s,m,89.692338819926
US,30s,m,91.1084775693737
US,30s,m,74.740187398025
US,30s,m,81.9469798001505
US,30s,m,86.82631701231
GB,30s,m,81.5637678551
US,30s,m,83.4190005702632
US,30s,m,93.1306190827551
US,30s,m,87.9726129195963
US,30s,m,90.9604065364138
US,30s,m,87.9145950345056
US,30s,m,85.3155325654717
US,30s,m,80.656541764204
US,30s,m,85.7971991545388
US,30s,m,83.7635516277736
US,30s,m,78.7173920798869
CA,30s,m,89.0591685926276
US,30s,m,77.5962118902022
US,30s,m,91.3449040439446
GB,30s,m,86.197849961796
US,30s,m,86.2564681363957
US,30s,m,84.8991212002667
CA,30s,m,85.1256822191533
US,30s,m,84.3811686904657
US,30s,m,88.5097218588704
US,30s,m,85.0206556486055
US,30s,m,83.903185251568
US,30s,m,83.299355812016
US,30s,m,78.0253098479339
US,30s,m,88.0817215534903
US,30s,m,90.0785565797594
GB,30s,m,85.0278901357558
US,30s,m,89.5648808129841
US,30s,m,75.7007071304889
GB,30s,m,87.5196996544089
US,30s,m,88.2245722717406
US,30s,m,72.6549929983559
US,30s,m,78.1007877063184
US,30s,m,73.4959348681427
US,30s,m,76.8765242060735
US,30s,m,77.5456628629139
US,30s,m,83.8301874697208
US,30s,m,90.5149411399006
US,30s,m,92.1845926822806
US,30s,m,88.0281008159121
GB,30s,m,85.5786859456982
US,30s,m,84.1656358868238
US,30s,m,79.1401392292409
US,30s,m,81.5756678936027
US,30s,m,69.1134783483687
US,30s,m,87.0093769161031
US,30s,m,79.2390803850833
US,30s,m,75.8699847828774
US,30s,m,88.1243504362092
US,30s,m,76.2808476175581
US,30s,m,80.4151022895461
US,30s,m,87.5370447878681
US,30s,m,92.9178982255204
US,30s,m,83.2220699638128
US,30s,m,85.4518585261844
US,30s,m,84.9091036245227
US,30s,m,78.0287362989925
US,30s,m,86.1550880551693
GB,30s,m,84.5431279923235
CA,30s,m,86.1587122526197
US,30s,m,90.2572970482565
US,30s,m,91.2472954385781
US,30s,m,75.1839510386898
GB,30s,m,83.7789575081496
CA,30s,m,87.0464871681872
CA,30s,m,66.0377015670141
US,30s,m,87.6861365157224
US,30s,m,80.3867974052472
AU,30s,m,89.5820627166402
GB,30s,m,88.4475443512201
GB,30s,m,73.4057389909313
US,30s,m,85.0831381887907
US,30s,m,79.7838134779817
US,30s,m,69.9641779774711
US,30s,m,84.1255006446902
US,30s,m,90.6181120180658
AU,30s,m,87.2458676258767
US,30s,m,71.8195056631452
US,30s,m,81.4925573455791
GB,30s,m,72.0037698745728
AU,30s,m,87.5434888637669
US,30s,m,87.630482390523
US,30s,m,81.0118057898113
US,30s,m,83.8677566055031
US,30s,m,54.9306358609881
US,30s,m,88.4343148497421
US,30s,m,90.8131073805548
US,30s,m,85.340491411764
US,30s,m,81.8125406546252
US,30s,m,73.4655437015352
US,30s,m,88.6501136457636
US,30s,m,86.3560854812108
US,30s,m,91.2701935662577
US,30s,m,75.3116506196204
CA,30s,m,85.6262642535425
US,30s,m,86.9188953102345
GB,30s,m,86.2763887980864
US,30s,m,74.9539133693491
US,30s,m,79.3696024588176
